tax_id	species	genus	family	order	class	phylum	superkingdom	barcode06	barcode13	barcode15	barcode19	barcode20	barcode16	barcode25	barcode17	barcode03	barcode01	barcode02	barcode04	barcode07	barcode14	barcode05	barcode18	barcode26	barcode28	barcode30	barcode27	barcode31	barcode29	barcode37	barcode38	barcode39	barcode40	barcode41	barcode46	barcode42	barcode49	barcode43	barcode51	barcode50	barcode55	barcode53	barcode54	barcode61	barcode62	barcode64	barcode63	barcode67	barcode52	barcode72	barcode73	barcode65	barcode74	barcode75	barcode66	barcode76	barcode79	barcode84	barcode77	barcode85	barcode87	barcode78	barcode90	barcode86	barcode91	barcode89	barcode88
100040	Phaeodothis winteri	Phaeodothis	Phaeosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota																			13.983273709078508						934.967860215264															18.24634691929182																				
1002140	fungal sp. FSU 10219						Eukaryota															16.89203743945712																																													
1002263	Durusdinium sp. clade D	Durusdinium	Symbiodiniaceae	Suessiales	Dinophyceae		Eukaryota											12.088705553123368			10.048916998840015																						42.79683065674804	33.79299431463892																							
100272	uncultured eukaryote						Eukaryota	625.5582107981198	212.9612245617948	451.3692238427752	126.08015966118973		1197.2777436166064	112.61127902281908	1352.7695134402304	148.99290429400762	220.09899139927643	1056.540070951179	2899.208179632689	110.90546767258108	650.7886968279427	1251.6482112405376	1103.301476586523	105.8569312315588	397.1744188090093	177.22251843459154	1796.9824731514898	1062.22499725052	1534.5411106520808	136.71490139890028	454.9379496397773	669.3982577835126	782.6316034298032	197.70017478298624	5.641976396685981	544.0632853785373	502.4371847687603	226.0053565793124	1160.09635728564	332.9107335605252	122.52904204911876	1365.564539312344	1339.17904844434	310.10896178984046	318.8263834493709	614.1533002920955	427.64508683859066	3.4686769410239457	55.94460765710428	3.071206957911719	137.50153137913262	849.1340664831034	565.6663810679757	178.36398393015088	3901.3210057988017	1773.186134969058	34.5283360751042	2.792083625675164	208.8054882097408	367.0921861408173	856.0841963028732	1871.880293171146	90.5533682968542	966.3100005622532	85.46809944377166	94.62030624215082	653.0625242677653
1004048	Euplotes parabalteatus	Euplotes	Euplotidae	Euplotida	Spirotrichea	Ciliophora	Eukaryota												10.861982044169377																												15.761214430345126								18.37262683764936												
1006923	Amanita sp. 'banningiana'	Amanita	Amanitaceae	Agaricales	Agaricomycetes	Basidiomycota	Eukaryota																																						15.240731270089045																						
100910	Rhodosporidiobolus nylandii	Rhodosporidiobolus	Sporidiobolaceae	Sporidiobolales	Microbotryomycetes	Basidiomycota	Eukaryota				66.28741583152924													219.45556437050783			35.53516391626494			27.56725511644868										28.238308079825405			708.7516857745856		85.5356100856268		13.03258098898897				378.7870948280842															22.03159738372534	
100914	Rhodotorula alborubescens	Rhodotorula	Sporidiobolaceae	Sporidiobolales	Microbotryomycetes	Basidiomycota	Eukaryota																				10.761174980147064																																								
100951	Naganishia albida	Naganishia	Filobasidiaceae	Filobasidiales	Tremellomycetes	Basidiomycota	Eukaryota	341.4784164353634	59.12971144930761	1279.7431313430927	114.40024216021972		2575.9054060388207	57.764173229762605	132.26880990136664	796.6337217128269		232.55958538335253	28.46870284344381	150.46784457586625	1176.066316717756	1880.103008959675	1569.6346037726607		30.177690834308237	174.1666339155542	5136.117501902665	30.532203041154787				121.00137458014186	1656.8151801676142	665.9814837955633			37.26301618026827	271.2509107114185	2850.9638421986538	211.9076652966785	134.47549837956504	3521.2282793158424	128.50305461468656	33.402876850049054	100.51108225475951	389.6454782860955	376.3521352167829		36.750864102599856		22.67286805061248	473.9710518257722	387.9559708737759	150.96135426199783	52.632039109266856		24.025163312278234		141.32604315899326	65.8951170194219		20.87231760154542	47.00944083002916		46.85462505098647	62.55986109588911	413.8036569131079
1010831	Spauligodon carbonelli	Spauligodon	Pharyngodonidae	Rhabditida	Chromadorea	Nematoda	Eukaryota																																																					11.0457671965005							
1010833	Spauligodon saxicolae	Spauligodon	Pharyngodonidae	Rhabditida	Chromadorea	Nematoda	Eukaryota																																					33.45360339561381																42.8915907209917							
101096	Gilbertella persicaria	Gilbertella	Choanephoraceae	Mucorales	Mucoromycetes	Mucoromycota	Eukaryota											47.487313095737946																																										583.8897837856508							
101103	Circinella umbellata	Circinella	Lichtheimiaceae	Mucorales	Mucoromycetes	Mucoromycota	Eukaryota																		141.75414010527027								362.7771565889749			4234.002807939378									18.65848349856564																						
101143	Thamnostylum piriforme	Thamnostylum	Lichtheimiaceae	Mucorales	Mucoromycetes	Mucoromycota	Eukaryota			10.388130148227638																														26.987633447183075													28.550433336290844														
101162	Bipolaris oryzae	Bipolaris	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota																																								37.81320716069507				29.04769399398756																
101563	Lichtheimia blakesleeana	Lichtheimia	Lichtheimiaceae	Mucorales	Mucoromycetes	Mucoromycota	Eukaryota																		19.329072147381048																																										
103366	Cutaneotrichosporon terricola	Cutaneotrichosporon	Trichosporonaceae	Trichosporonales	Tremellomycetes	Basidiomycota	Eukaryota												19.041352771696737			27017.582937371662						11.3308844156391																											18.7966429076102												
104404	Filobasidium chernovii	Filobasidium	Filobasidiaceae	Filobasidiales	Tremellomycetes	Basidiomycota	Eukaryota																																													13.1602567522011															
104408	Naganishia liquefaciens	Naganishia	Filobasidiaceae	Filobasidiales	Tremellomycetes	Basidiomycota	Eukaryota	62.04596046993666		95.7654869140737			172.98960708259523		18.76458953166203	98.59677614443818		15.915950283398551			74.67907791722448	90.84233293305952	116.250082299755				610.0275921909653					17.672597648371113	121.70421475032708	36.49382002222147				24.93704678963909	279.7364893430325	21.59217878114217	28.77342268089268	433.1679389143006				36.56626032955097	14.915814038945271					77.10313581211415	34.734273892046374						26.133461647131337							23.99483793469017	50.69645903313221
104409	Filobasidium magnum	Filobasidium	Filobasidiaceae	Filobasidiales	Tremellomycetes	Basidiomycota	Eukaryota																																	27.884342781692183												42.97043183817197	21.423636032083497														
104412	Naganishia globosa	Naganishia	Filobasidiaceae	Filobasidiales	Tremellomycetes	Basidiomycota	Eukaryota			86.86136577835292			15.132319882378118					13.5943616463382				54.6803069698929										12.105689690418242	15.431292100571726							14.163703285573323		12.258554407189882									18.682411537173166																
104415	Naganishia uzbekistanensis	Naganishia	Filobasidiaceae	Filobasidiales	Tremellomycetes	Basidiomycota	Eukaryota																																11.85416454377743			11.36677197668787											69.79331217611862														
104417	Filobasidium elegans	Filobasidium	Filobasidiaceae	Filobasidiales	Tremellomycetes	Basidiomycota	Eukaryota																																													12.006030504390877															
1049247	Gregarina sp. Phaedon/Daegwallyeong/2010	Gregarina	Gregarinidae	Eugregarinorida	Conoidasida	Apicomplexa	Eukaryota												21.922750945785975										22.90190349124151																										44.65383313777761	15.869620469234016				11.31769998899954		19.512369762393224					
1051820	Tricholoma viridiolivaceum	Tricholoma	Tricholomataceae	Agaricales	Agaricomycetes	Basidiomycota	Eukaryota																																						30.87629483535664																						
1052096	Cladosporium halotolerans	Cladosporium	Cladosporiaceae	Cladosporiales	Dothideomycetes	Ascomycota	Eukaryota																																	23.932996320319187					24.466112912418968		14.380357469493728						66.3927151867938														
105696	Epicoccum nigrum	Epicoccum	Didymellaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota	25.72247350765112							31.700938655077028																									20.324922679002384													13.621041539829616														
105772	Cystobasidium laryngis	Cystobasidium	Cystobasidiaceae	Cystobasidiales	Cystobasidiomycetes	Basidiomycota	Eukaryota						26.03813164580883		51.12290293565933								17.581036263517287											68.31239281189079				279.2959932295856		32.15704603481392							35.21552154255584																				
106013	Symmetrospora marina	Symmetrospora	Symmetrosporaceae		Cystobasidiomycetes	Basidiomycota	Eukaryota								28.969911581793102																																																				
106023	Sakaguchia dacryoidea	Sakaguchia			Cystobasidiomycetes	Basidiomycota	Eukaryota						42.20508560318724																																																						
1068917	Tylaphelenchus jiaae	Tylaphelenchus	Aphelenchidae	Rhabditida	Chromadorea	Nematoda	Eukaryota																																																17.705060772606796							12.236583099956128					
1071507	Arcuseries warreni	Arcuseries	Urostylidae	Urostylida	Spirotrichea	Ciliophora	Eukaryota						11.026677690528416					11.448061849144608	101.50794658139158										103.45900880818373							27.19942742504724	13.855201649996616																		185.0600922853538	75.57340339950858					43.6561623636964	122.84759281802556					
107450	Ascochyta medicaginicola	Ascochyta	Didymellaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota	118.87920963511048	86.77779198692251	537.4405383628946	55.04542544557839		2499.39714751081	1384.2958413814888	1804.8336219167968	1484.9911257202823	311.2918419542946	1033.3122219448385	30.629146249159184	1052.0282067185144	803.4125169654322	22.025786816394405	474.49197684797406	157.56154300096503	404.1490339730783	704.3405682917464		206.7188979729074	21.992165524838587	26.794132730988338		211.6775213564557	151.47824150707874	114.3671171509845		1468.1898743655004	245.4320048743913	3213.5172527895666	46.1883145747807	3890.606531625154	100.01435388435264	42.28910850690229	2005.469307968424	71.52409290589554	41.07945867796831	99.17420152029923	1556.5353257399088		17084.545316840573	3.072289156626506	1045.802924916085		347.6148633032392		47.22689380315211	35.61591532925084			62.83185267836164	203.2494044060909		25.157452391463067	330.45242192697896	285.18205756091027	42.02828486928252	213.1500774126582	
1075437	Basidiomycota sp. ROV10Q4FRB-01					Basidiomycota	Eukaryota																				17.228633536285923																																								
1075449	Basidiomycota sp. 3705K9LpOSAB-02					Basidiomycota	Eukaryota						11.11303488823116																																																						
1077356	Querciphoma carteri	Querciphoma	Leptosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota								11.046244986882192						16.46839570978051		59.25225345324803																								13.130474687607297																				
107757	Gymnodinium aureolum	Gymnodinium	Gymnodiniaceae	Gymnodiniales	Dinophyceae		Eukaryota																																					75.50779684348508			29.51874213336658																				
107832	Thanatephorus cucumeris	Thanatephorus	Ceratobasidiaceae	Cantharellales	Agaricomycetes	Basidiomycota	Eukaryota								113.49432004862264																																																				
1078501	Orpinomyces sp. NRFI-3	Orpinomyces	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes	Chytridiomycota	Eukaryota	11.985841923701788							12.768888178753697																																					14.877148120554525		16.317199951556493												11.859099802759122	
1078942	Cutaneotrichosporon cyanovorans	Cutaneotrichosporon	Trichosporonaceae	Trichosporonales	Tremellomycetes	Basidiomycota	Eukaryota															917.327559274234																																													
1081000	Preussia sp. ADL2.4	Preussia	Sporormiaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota																																													13.2459108668427															
1081015	Preussia sp. PPV3.6	Preussia	Sporormiaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota																18.441529671615115																			13.548897888564136				16.772207890776155						19.331213799689625															20.626110734614603
1081261	Ascomycota sp. ARIZ CVIle2-15					Ascomycota	Eukaryota																																													16.706714771554047															26.672470380302443
1081262	Ascomycota sp. ARIZ CVIle2-5					Ascomycota	Eukaryota	214.1928576631088							64.2731076690583			39.9429827877913					1648.6930328281485		15.940259745284472									26.85137816398644						311.1498554614408		72.59624422173579				524.32889137117					140.93154616031447	390.1529592812493	413.1273518262927	25.19817132840304									16.43206839308915				61.15652698628005
1081341	Ascomycota sp. ARIZ RTAsh2-12					Ascomycota	Eukaryota																									573.114197817856																																			
1081692	Cryptococcus sp. BC-2011	Cryptococcus	Cryptococcaceae	Tremellales	Tremellomycetes	Basidiomycota	Eukaryota																																231.82895851441012																												
1082737	Debaryomyces sp. FZT01	Debaryomyces	Debaryomycetaceae	Saccharomycetales	Saccharomycetes	Ascomycota	Eukaryota						22.013634210403808														78.43918147760259																																								
108470	Hyostrongylus rubidus	Hyostrongylus	Haemonchidae	Strongylida	Chromadorea	Nematoda	Eukaryota																																																										63.701169942643546		
108472	Graphidium strigosum	Graphidium	Haemonchidae	Strongylida	Chromadorea	Nematoda	Eukaryota				60.2135077207703																																																								
108473	Libyostrongylus douglassi	Libyostrongylus	Cooperiidae	Strongylida	Chromadorea	Nematoda	Eukaryota																																																		21.61169786998653										
1084734	Itajahya rosea	Itajahya	Phallaceae	Phallales	Agaricomycetes	Basidiomycota	Eukaryota						544.700713954743									43.89407813142533																		10.13953952696196				50.07853724339247																							
1085073	fungal sp. K21 KJO-2011						Eukaryota								33.65861326104257																																																				
1085748	Rhodotorula sp. 3 AL-2011	Rhodotorula	Sporidiobolaceae	Sporidiobolales	Microbotryomycetes	Basidiomycota	Eukaryota															19.289526440626585																																													
1086054	Rhizoctonia solani	Rhizoctonia	Ceratobasidiaceae	Cantharellales	Agaricomycetes	Basidiomycota	Eukaryota								25.893547667274603																																																				
108607	Mastigamoeba balamuthi	Mastigamoeba	Mastigamoebidae	Mastigamoebida		Evosea	Eukaryota												26.778478442856425										36.001725758131066																										52.92523964615961	26.73978590767349					13.68477147153548	20.84732543890728					
1086541	Phoma albiziae	Phoma	Didymellaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota								32.9120806738381								14.094375320405758																			16.618356621210822										20.592302420186908															18.15595211294148
108919	Aphanoascus reticulisporus	Aphanoascus	Onygenaceae	Onygenales	Eurotiomycetes	Ascomycota	Eukaryota																																																									32.56487497836464			
108921	Arthroderma tuberculatum	Arthroderma	Arthrodermataceae	Onygenales	Eurotiomycetes	Ascomycota	Eukaryota																																														26.30316115675513														
1089218	Pinnularia borealis	Pinnularia	Pinnulariaceae	Naviculales	Bacillariophyceae	Bacillariophyta	Eukaryota																																								46.35291035344693																				
109027	Laupala kohalensis	Laupala	Gryllidae	Orthoptera	Insecta	Arthropoda	Eukaryota												17.139887983583755								12.860153533786296		14.035667458800573			14.256031349698096																							38.10604361427659	19.423996923392608						15.089624662125784					
1092591	Uncinaria sp. SAN-2011	Uncinaria	Ancylostomatidae	Strongylida	Chromadorea	Nematoda	Eukaryota																																													24.150151284842572															
109264	Aspergillus bombycis	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetes	Ascomycota	Eukaryota																		19.189141409705037																																										
109743	Hemipholiota populnea	Hemipholiota	Strophariaceae	Agaricales	Agaricomycetes	Basidiomycota	Eukaryota																																						15.906809244779174																						
1101208	uncultured Gymnascella		Gymnoascaceae	Onygenales	Eurotiomycetes	Ascomycota	Eukaryota											19.87678652337505																																																	
110365	Gregarina niphandrodes	Gregarina	Gregarinidae	Eugregarinorida	Conoidasida	Apicomplexa	Eukaryota	70.75772300122544	80.61294293767352	14.093967187568095	117.48357121629802		3979.533747512875	54.91705145365231	59.03683585867336	30.124812901817965	36.42039807296586	2468.77668399745	15632.7971844266	78.0839350162818	212.43706539880284	224.0932834054207	33.53591149980804	16.477338289020942	187.2548426135465	27.714025995918732	40.633553999642345	37.29147776068235	18741.178110314395	29.759853621131533	3440.390389807242	46.46157750359716	16.072195112814626	89.86789500939128	7.1249991599721865	4953.362195525197	2963.8080808953355	36.483136793244775	37.54400919911696	24.812632178508245	57.746798438223934		54.28174585157032	24.358310707872207	13.518731695230318		69.88778177606248	3.075165269299621	59.26161203370157	8.192599239623805	169.46540311285784		277.2042138057041		37452.4955446746	16300.705134117565	28.293403199238856	3.3458080952187155		1652.8125300628249	7335.002914255081	22563.98836686646	21.382851977369494	11.869617877918294	58.090969580442845		12.984994317342824
1105093	Cutaneotrichosporon smithiae	Cutaneotrichosporon	Trichosporonaceae	Trichosporonales	Tremellomycetes	Basidiomycota	Eukaryota															18593.010427752302																																	14.52823507681111												
1111722	Rhizopus sp. SAUFS3-1	Rhizopus	Rhizopodaceae	Mucorales	Mucoromycetes	Mucoromycota	Eukaryota																										33.881804174603744																																		
1117331	Orpinomyces sp. C1B	Orpinomyces	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes	Chytridiomycota	Eukaryota																																																												16.662946112542596
1117332	Orpinomyces sp. KF5	Orpinomyces	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes	Chytridiomycota	Eukaryota	18.8211964470484							28.304737047015507																																					74.37937717831599		28.31367551653442													42.99587145166502
1117333	Orpinomyces sp. KF6	Orpinomyces	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes	Chytridiomycota	Eukaryota	18.784943705634515							24.270554006980447																															25.00412356486804						55.59800397262381		13.85846056062391													44.6037718860227
1117337	Piromyces sp. Pr1	Piromyces	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes	Chytridiomycota	Eukaryota																			11.513871897560715																																									
1117339	Anaeromyces cf. mucronatus LF1	Anaeromyces	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes	Chytridiomycota	Eukaryota	29.17136645904111							19.399659768373315																																					21.885325280173785															125.90689551341184
1117340	Anaeromyces cf. mucronatus ZU2	Anaeromyces	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes	Chytridiomycota	Eukaryota	118.20659518382412							80.40006338689498								31.298081097204825			21.469025997638195																				46.877862708979805						271.560032720697		89.53049933498778					82.77965793782059							47.89455581628371	367.7561937632747
1117348	Geastrum parvistriatum	Geastrum	Geastraceae	Geastrales	Agaricomycetes	Basidiomycota	Eukaryota											25.86508875015618				100.78689676378464																																													
1124872	Pleosporales sp. PG170709B1			Pleosporales	Dothideomycetes	Ascomycota	Eukaryota																									17.170659207932914																																			
1128395	Geastrum rusticum	Geastrum	Geastraceae	Geastrales	Agaricomycetes	Basidiomycota	Eukaryota															21.370736947529924																																													
1130687	Parapyrenochaeta protearum	Parapyrenochaeta	Parapyrenochaetaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota																																	12.058820366550489																											
1131713	uncultured Cephaliophora					Ascomycota	Eukaryota																							368.2859141188416							380.4727261600993																											71.1807799151163			
1132513	Euduboscquella crenulata	Euduboscquella	Eudubosquellidae	Syndiniales	Dinophyceae		Eukaryota						15.767120135605614						48.69448734765837										105.30070189757126		16.614883134136424					28.55744552476889	13.147274745227966																		155.2912713144553	49.60129864503428					54.31641513239208	102.17208625381662					
1132515	Euduboscquella cachoni	Euduboscquella	Eudubosquellidae	Syndiniales	Dinophyceae		Eukaryota						24.440946463406945						75.56547284656607										163.6323194521633							27.54140410202184	31.428996574098505																		259.2307203327241	142.90625541721653				17.208436217540225	54.03363371853546	99.47954201172216					
1132523	Euduboscquella sp. ex Tintinnopsis cf. subacuta	Euduboscquella	Eudubosquellidae	Syndiniales	Dinophyceae		Eukaryota						112.3852403867681					106.80799210450016	624.8474525657186		25.7085254902851								569.8294936055098		120.45151468567666					137.80981376616833	72.12305140112227																16.921061947177225		1262.1912754472198	554.3272342641616				37.16112989450603	266.95801454056846	904.9590893525382					
1132524	Euduboscquella sp. ex Tintinnopsis sp. 1	Euduboscquella	Eudubosquellidae	Syndiniales	Dinophyceae		Eukaryota						20.032137870814807						59.56054319805792										25.125201942814527							36.89311362179877																			161.46290200059997	92.89955683692496				15.368875566996437		43.519492000766085					
1132525	Euduboscquella sp. ex Tintinnopsis sp. 2	Euduboscquella	Eudubosquellidae	Syndiniales	Dinophyceae		Eukaryota						26.890497110225045					20.47922372171724	53.27426727219593										135.62603693826							18.468862503622383	16.176859661860664																		176.32658300349243	60.31181364618403				11.820333480326406	11.51765524582212	66.88131858425312					
113402	Auxarthron pseudauxarthron	Auxarthron	Onygenaceae	Onygenales	Eurotiomycetes	Ascomycota	Eukaryota																																														21.05925003858004														
113406	Auxarthron kuehnii	Auxarthron	Onygenaceae	Onygenales	Eurotiomycetes	Ascomycota	Eukaryota																																														25.74385406176534														
113410	Shanorella spirotricha	Shanorella	Onygenaceae	Onygenales	Eurotiomycetes	Ascomycota	Eukaryota																																														122.45255050342408														
1137138	Pleurotus ostreatus	Pleurotus	Pleurotaceae	Agaricales	Agaricomycetes	Basidiomycota	Eukaryota																																						37.852137106904095																						
114251	ascomycete sp. BEG01					Ascomycota	Eukaryota																							37.94886543591186							14.930120541191236																														
1148067	Tetracystis pampae	Tetracystis	Tetracystaceae	Chlamydomonadales	Chlorophyceae	Chlorophyta	Eukaryota																							28.497141226152017																																					
114833	Lopharia mirabilis	Lopharia	Polyporaceae	Polyporales	Agaricomycetes	Basidiomycota	Eukaryota																				43.90347287890489																		24.93376158188242																						
114868	Halicephalobus gingivalis	Halicephalobus	Panagrolaimidae	Rhabditida	Chromadorea	Nematoda	Eukaryota																																																22.261769329205094												
1150193	Dioszegia sp. YM24421	Dioszegia	Bulleribasidiaceae	Tremellales	Tremellomycetes	Basidiomycota	Eukaryota														121.10191411162738																																														
1151026	Cladosporium sphaerospermum	Cladosporium	Cladosporiaceae	Cladosporiales	Dothideomycetes	Ascomycota	Eukaryota																																						17.405360030573352																						
116150	Pararge aegeria	Pararge	Nymphalidae	Lepidoptera	Insecta	Arthropoda	Eukaryota									56.94295409872674																																																			
1162313	Thamnostylum lucknowense	Thamnostylum	Lichtheimiaceae	Mucorales	Mucoromycetes	Mucoromycota	Eukaryota																									296.416762136713	110.056271791017																																		
1165373	Curvularia homomorpha	Curvularia	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota																																								17.75039368902236				15.366037628039644																
1168043	Spegazzinia tessarthra	Spegazzinia	Didymosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota										23.18759618806858																																				25.184218256812365														
1169540	Vitrella brassicaformis	Vitrella	Vitrellaceae				Eukaryota																																				22.88969764446972																					45.78684435376359			
1171613	Circinella muscae	Circinella	Lichtheimiaceae	Mucorales	Mucoromycetes	Mucoromycota	Eukaryota																		352.0060761709495							144.97622263415977	2957.77772831883			266.9725558443382									79.15514331832158																						
1179788	Trichosporon sp. KBS0801F	Trichosporon	Trichosporonaceae	Trichosporonales	Tremellomycetes	Basidiomycota	Eukaryota															24.58376202143125																																													
1180550	Dothideomycetes sp. genotype 128				Dothideomycetes	Ascomycota	Eukaryota											24.64023386720119																																									28.75733672881962								
1180565	Dothideomycetes sp. genotype 177				Dothideomycetes	Ascomycota	Eukaryota	24.36638927267289															13.168771526340404																			68.60763364640938				42.936963239039365						106.92698916705216		23.205899587443533					11.963987177778112								20.11995523954344
1180574	Dothideomycetes sp. genotype 207				Dothideomycetes	Ascomycota	Eukaryota								15.644060585394245																																																				
1180578	Dothideomycetes sp. genotype 226				Dothideomycetes	Ascomycota	Eukaryota		28.3885284633502																																																							22.504927714512355			
1180611	Dothideomycetes sp. genotype 373				Dothideomycetes	Ascomycota	Eukaryota								14.023886675736026																	20.800630590155784																																			
1180628	Dothideomycetes sp. genotype 46				Dothideomycetes	Ascomycota	Eukaryota																																								28.400725419931614																	13.658390160444196			
1180642	Dothideomycetes sp. genotype 527				Dothideomycetes	Ascomycota	Eukaryota	46.07148209106862	24.545113129894435						121.54783034251965					69.03336577189941	190.5716429504025		19.104287837278427			141.03739666152674												53.07367952726197									65.65551408264423												19.01772430163842							61.49090720418354	
1180676	Eurotiomycetes sp. genotype 40				Eurotiomycetes	Ascomycota	Eukaryota											32.98401599588556																																																	
1186058	Trichosporon asahii	Trichosporon	Trichosporonaceae	Trichosporonales	Tremellomycetes	Basidiomycota	Eukaryota															216.2812000668305																																													
1186234	Peridiniopsis sp. QZ-2012	Peridiniopsis	Peridiniopsidaceae	Peridiniales	Dinophyceae		Eukaryota																																					15.865184619955212																							
1195481	Circinella minor	Circinella	Lichtheimiaceae	Mucorales	Mucoromycetes	Mucoromycota	Eukaryota																		18.811468032366506								120.94863158050696			611.3211143648585																															
1197752	Glaphyrymenia pustulosa	Glaphyrymenia	Kallymeniaceae	Gigartinales	Florideophyceae	Rhodophyta	Eukaryota												19.736730726329657																																				43.53303320959846	18.556608532410813						40.16838748245063					
1197866	Mucor aligarensis	Mucor	Mucoraceae	Mucorales	Mucoromycetes	Mucoromycota	Eukaryota															13.359892244755471												17.21550487433482																																	
1198533	Agaricaceae sp. 762		Agaricaceae	Agaricales	Agaricomycetes	Basidiomycota	Eukaryota						11.833496880693056																																																						
119919	Alternaria japonica	Alternaria	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota																																												17.62777694204927																
119927	Alternaria tenuissima	Alternaria	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota								27.892195409355224										32.34096021449667															41.428050224304215			44.588362068629486				206.6737015225525				72.10740109183925		16.190260189857703											76.81246964609988			
119933	Stemphylium vesicarium	Stemphylium	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota								41.76886713542925			14.41590621130326							14.718264801823588							17.414459574963914								33.75231355307274							55.584479648591454				52.17790316492174		17.58244734539954											49.57992353630094			
119953	Alternaria atra	Alternaria	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota																																								11.22136253634658																				
119955	Alternaria alternariae	Alternaria	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota																																							13.674783604782789						19.14638097375836															11.005945897868967
119956	Alternaria botrytis	Alternaria	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota								18.627170507947294																																36.148020081814295				12.103660825406475													21.038951434989784			
120300	Dinophysis norvegica	Dinophysis	Dinophysiaceae	Dinophysiales	Dinophyceae		Eukaryota																																					28.34373444978843																							
1203437	Curvularia aeria	Curvularia	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota								19.646989053507337																																																				
1204485	uncultured Arxiozyma		Saccharomycetaceae	Saccharomycetales	Saccharomycetes	Ascomycota	Eukaryota																	24.20497803332077																																											
1206354	Lizonia sexangularis	Lizonia	Pseudoperisporiaceae		Dothideomycetes	Ascomycota	Eukaryota								33.121872230277205								53.33242780247897															14.279265266848688															13.681741053002272														
1208480	Geastrum sp. TNS KH-JPN10-633	Geastrum	Geastraceae	Geastrales	Agaricomycetes	Basidiomycota	Eukaryota																		17.478530915442754																																										
1208490	Geastrum sp. TNS KH-TH09-87	Geastrum	Geastraceae	Geastrales	Agaricomycetes	Basidiomycota	Eukaryota																		18.914481957069896																																										
121128	Helicocarpus griseus	Helicocarpus	Ajellomycetaceae	Onygenales	Eurotiomycetes	Ascomycota	Eukaryota																										18.04769004650929																																		
121228	Pthirus pubis	Pthirus	Pthiridae	Phthiraptera	Insecta	Arthropoda	Eukaryota														33.72479637073122																																														
1213350	Aureobasidium pullulans	Aureobasidium	Saccotheciaceae	Dothideales	Dothideomycetes	Ascomycota	Eukaryota							72.68841278540042				22.104016510339594																						25.893508472502457											11.469959175057756																
1213785	fungal sp. BG28						Eukaryota																34.027723160987314																							16.44647674700813																					31.558541763449565
121759	Paracoccidioides brasiliensis	Paracoccidioides		Onygenales	Eurotiomycetes	Ascomycota	Eukaryota																										48.44747878801514											39.88765333068514																							
121845	Diaphorina citri	Diaphorina	Liviidae	Hemiptera	Insecta	Arthropoda	Eukaryota											63.04088475169272							14.020862398465992																												28.1784702465314														
1220207	Aspergillus puulaauensis	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetes	Ascomycota	Eukaryota											50.51084588705778							12.476546626292746																																										
1220927	Dothideomycetes sp. CRI7				Dothideomycetes	Ascomycota	Eukaryota							40.945910091689456																						230.23519987136496																															
1227660	Teichospora mariae	Teichospora	Teichosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Eukaryota											14.09372277344232																																																	
1227960	uncultured Ascogregarina				Conoidasida	Apicomplexa	Eukaryota																																																									24.21534929681522			
1229076	Diutina mesorugosa	Diutina		Saccharomycetales	Saccharomycetes	Ascomycota	Eukaryota																																														845.3949760541484														
1229258	uncultured Phyllachora		Phyllachoraceae	Phyllachorales	Sordariomycetes	Ascomycota	Eukaryota								23.26745465569388																																																				
1229662	Pestalotiopsis fici	Pestalotiopsis	Sporocadaceae	Xylariales	Sordariomycetes	Ascomycota	Eukaryota											26.497541258892785																																																	
1230061	Cryptococcus neoformans	Cryptococcus	Cryptococcaceae	Tremellales	Tremellomycetes	Basidiomycota	Eukaryota															14.512910239978384																																													
